"industry_branch_name":"year":"payroll_avg":"payroll_unit"
Administrativní a podpůrné činnosti:2000:10454:Kč
Administrativní a podpůrné činnosti:2001:11284:Kč
Administrativní a podpůrné činnosti:2002:12114:Kč
Administrativní a podpůrné činnosti:2003:12190:Kč
Administrativní a podpůrné činnosti:2004:12947:Kč
Administrativní a podpůrné činnosti:2005:13488:Kč
Administrativní a podpůrné činnosti:2006:14444:Kč
Administrativní a podpůrné činnosti:2007:15236:Kč
Administrativní a podpůrné činnosti:2008:15527:Kč
Administrativní a podpůrné činnosti:2009:15921:Kč
Administrativní a podpůrné činnosti:2010:15943:Kč
Administrativní a podpůrné činnosti:2011:16547:Kč
Administrativní a podpůrné činnosti:2012:17041:Kč
Administrativní a podpůrné činnosti:2013:16829:Kč
Administrativní a podpůrné činnosti:2014:17201:Kč
Administrativní a podpůrné činnosti:2015:17570:Kč
Administrativní a podpůrné činnosti:2016:18579:Kč
Administrativní a podpůrné činnosti:2017:19568:Kč
Administrativní a podpůrné činnosti:2018:20954:Kč
Administrativní a podpůrné činnosti:2019:22973:Kč
Administrativní a podpůrné činnosti:2020:24469:Kč
Činnosti v oblasti nemovitostí:2000:12415:Kč
Činnosti v oblasti nemovitostí:2001:13697:Kč
Činnosti v oblasti nemovitostí:2002:15568:Kč
Činnosti v oblasti nemovitostí:2003:16303:Kč
Činnosti v oblasti nemovitostí:2004:17438:Kč
Činnosti v oblasti nemovitostí:2005:17875:Kč
Činnosti v oblasti nemovitostí:2006:19242:Kč
Činnosti v oblasti nemovitostí:2007:20708:Kč
Činnosti v oblasti nemovitostí:2008:20790:Kč
Činnosti v oblasti nemovitostí:2009:20706:Kč
Činnosti v oblasti nemovitostí:2010:21341:Kč
Činnosti v oblasti nemovitostí:2011:22337:Kč
Činnosti v oblasti nemovitostí:2012:22553:Kč
Činnosti v oblasti nemovitostí:2013:22152:Kč
Činnosti v oblasti nemovitostí:2014:22763:Kč
Činnosti v oblasti nemovitostí:2015:23561:Kč
Činnosti v oblasti nemovitostí:2016:24521:Kč
Činnosti v oblasti nemovitostí:2017:26029:Kč
Činnosti v oblasti nemovitostí:2018:28109:Kč
Činnosti v oblasti nemovitostí:2019:31470:Kč
Činnosti v oblasti nemovitostí:2020:29320:Kč
Doprava a skladování:2000:13367:Kč
Doprava a skladování:2001:14290:Kč
Doprava a skladování:2002:15416:Kč
Doprava a skladování:2003:16260:Kč
Doprava a skladování:2004:17347:Kč
Doprava a skladování:2005:18191:Kč
Doprava a skladování:2006:19257:Kč
Doprava a skladování:2007:20654:Kč
Doprava a skladování:2008:22374:Kč
Doprava a skladování:2009:23010:Kč
Doprava a skladování:2010:23063:Kč
Doprava a skladování:2011:23062:Kč
Doprava a skladování:2012:23293:Kč
Doprava a skladování:2013:23414:Kč
Doprava a skladování:2014:23874:Kč
Doprava a skladování:2015:24645:Kč
Doprava a skladování:2016:25815:Kč
Doprava a skladování:2017:27426:Kč
Doprava a skladování:2018:29460:Kč
Doprava a skladování:2019:31626:Kč
Doprava a skladování:2020:31933:Kč
Informační a komunikační činnosti:2000:22068:Kč
Informační a komunikační činnosti:2001:25423:Kč
Informační a komunikační činnosti:2002:27397:Kč
Informační a komunikační činnosti:2003:29464:Kč
Informační a komunikační činnosti:2004:31308:Kč
Informační a komunikační činnosti:2005:33402:Kč
Informační a komunikační činnosti:2006:35793:Kč
Informační a komunikační činnosti:2007:38150:Kč
Informační a komunikační činnosti:2008:41787:Kč
Informační a komunikační činnosti:2009:43083:Kč
Informační a komunikační činnosti:2010:43790:Kč
Informační a komunikační činnosti:2011:45335:Kč
Informační a komunikační činnosti:2012:46641:Kč
Informační a komunikační činnosti:2013:46155:Kč
Informační a komunikační činnosti:2014:47870:Kč
Informační a komunikační činnosti:2015:49004:Kč
Informační a komunikační činnosti:2016:50147:Kč
Informační a komunikační činnosti:2017:52813:Kč
Informační a komunikační činnosti:2018:56728:Kč
Informační a komunikační činnosti:2019:59203:Kč
Informační a komunikační činnosti:2020:62006:Kč
Kulturní, zábavní a rekreační činnosti:2000:11405:Kč
Kulturní, zábavní a rekreační činnosti:2001:12874:Kč
Kulturní, zábavní a rekreační činnosti:2002:13205:Kč
Kulturní, zábavní a rekreační činnosti:2003:14243:Kč
Kulturní, zábavní a rekreační činnosti:2004:15072:Kč
Kulturní, zábavní a rekreační činnosti:2005:16065:Kč
Kulturní, zábavní a rekreační činnosti:2006:16827:Kč
Kulturní, zábavní a rekreační činnosti:2007:17903:Kč
Kulturní, zábavní a rekreační činnosti:2008:18791:Kč
Kulturní, zábavní a rekreační činnosti:2009:19449:Kč
Kulturní, zábavní a rekreační činnosti:2010:19835:Kč
Kulturní, zábavní a rekreační činnosti:2011:19865:Kč
Kulturní, zábavní a rekreační činnosti:2012:20808:Kč
Kulturní, zábavní a rekreační činnosti:2013:20511:Kč
Kulturní, zábavní a rekreační činnosti:2014:21302:Kč
Kulturní, zábavní a rekreační činnosti:2015:22047:Kč
Kulturní, zábavní a rekreační činnosti:2016:23521:Kč
Kulturní, zábavní a rekreační činnosti:2017:25519:Kč
Kulturní, zábavní a rekreační činnosti:2018:28399:Kč
Kulturní, zábavní a rekreační činnosti:2019:31137:Kč
Kulturní, zábavní a rekreační činnosti:2020:31738:Kč
Ostatní činnosti:2000:11140:Kč
Ostatní činnosti:2001:12090:Kč
Ostatní činnosti:2002:13224:Kč
Ostatní činnosti:2003:14074:Kč
Ostatní činnosti:2004:14789:Kč
Ostatní činnosti:2005:15432:Kč
Ostatní činnosti:2006:16484:Kč
Ostatní činnosti:2007:17602:Kč
Ostatní činnosti:2008:17991:Kč
Ostatní činnosti:2009:18329:Kč
Ostatní činnosti:2010:18350:Kč
Ostatní činnosti:2011:19214:Kč
Ostatní činnosti:2012:19366:Kč
Ostatní činnosti:2013:19858:Kč
