"product_category_name":"price_year":"name":"price_avg":"price_unit":"price_value":"price_value_unit"
Rýže loupaná dlouhozrnná:2016:Moravskoslezský kraj:37.33:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2017:Hlavní město Praha:33.33:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2017:Středočeský kraj:37.16:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2017:Jihočeský kraj:36.62:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2017:Plzeňský kraj:37.62:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2017:Karlovarský kraj:30.2:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2017:Ústecký kraj:37.18:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2017:Liberecký kraj:40.69:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2017:Královéhradecký kraj:34.96:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2017:Pardubický kraj:36.28:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2017:Kraj Vysočina:35.24:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2017:Jihomoravský kraj:38.53:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2017:Olomoucký kraj:37.95:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2017:Zlínský kraj:35.76:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2017:Moravskoslezský kraj:36.69:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2018:Hlavní město Praha:32.51:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2018:Středočeský kraj:34.2:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2018:Jihočeský kraj:37.77:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2018:Plzeňský kraj:36.81:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2018:Karlovarský kraj:33.12:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2018:Ústecký kraj:37.08:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2018:Liberecký kraj:40.88:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2018:Královéhradecký kraj:33.63:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2018:Pardubický kraj:34.37:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2018:Kraj Vysočina:35.92:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2018:Jihomoravský kraj:39.43:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2018:Olomoucký kraj:36.76:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2018:Zlínský kraj:38.08:Kč:1.0:kg
Rýže loupaná dlouhozrnná:2018:Moravskoslezský kraj:35.89:Kč:1.0:kg
Pšeničná mouka hladká:2006:Hlavní město Praha:7.52:Kč:1.0:kg
Pšeničná mouka hladká:2006:Středočeský kraj:7.52:Kč:1.0:kg
Pšeničná mouka hladká:2006:Jihočeský kraj:7.19:Kč:1.0:kg
Pšeničná mouka hladká:2006:Plzeňský kraj:6.96:Kč:1.0:kg
Pšeničná mouka hladká:2006:Karlovarský kraj:7.47:Kč:1.0:kg
Pšeničná mouka hladká:2006:Ústecký kraj:7.19:Kč:1.0:kg
Pšeničná mouka hladká:2006:Liberecký kraj:6.68:Kč:1.0:kg
Pšeničná mouka hladká:2006:Královéhradecký kraj:7.52:Kč:1.0:kg
Pšeničná mouka hladká:2006:Pardubický kraj:7.22:Kč:1.0:kg
Pšeničná mouka hladká:2006:Kraj Vysočina:8.1:Kč:1.0:kg
Pšeničná mouka hladká:2006:Jihomoravský kraj:7.59:Kč:1.0:kg
Pšeničná mouka hladká:2006:Olomoucký kraj:7.76:Kč:1.0:kg
Pšeničná mouka hladká:2006:Zlínský kraj:8.04:Kč:1.0:kg
Pšeničná mouka hladká:2006:Moravskoslezský kraj:6.94:Kč:1.0:kg
Pšeničná mouka hladká:2007:Hlavní město Praha:9.18:Kč:1.0:kg
Pšeničná mouka hladká:2007:Středočeský kraj:9.19:Kč:1.0:kg
Pšeničná mouka hladká:2007:Jihočeský kraj:9.07:Kč:1.0:kg
Pšeničná mouka hladká:2007:Plzeňský kraj:8.77:Kč:1.0:kg
Pšeničná mouka hladká:2007:Karlovarský kraj:9.12:Kč:1.0:kg
Pšeničná mouka hladká:2007:Ústecký kraj:8.88:Kč:1.0:kg
Pšeničná mouka hladká:2007:Liberecký kraj:8.83:Kč:1.0:kg
Pšeničná mouka hladká:2007:Královéhradecký kraj:9.18:Kč:1.0:kg
Pšeničná mouka hladká:2007:Pardubický kraj:8.76:Kč:1.0:kg
Pšeničná mouka hladká:2007:Kraj Vysočina:9.35:Kč:1.0:kg
Pšeničná mouka hladká:2007:Jihomoravský kraj:9.28:Kč:1.0:kg
Pšeničná mouka hladká:2007:Olomoucký kraj:9.39:Kč:1.0:kg
Pšeničná mouka hladká:2007:Zlínský kraj:9.37:Kč:1.0:kg
Pšeničná mouka hladká:2007:Moravskoslezský kraj:8.83:Kč:1.0:kg
Pšeničná mouka hladká:2008:Hlavní město Praha:13.1:Kč:1.0:kg
Pšeničná mouka hladká:2008:Středočeský kraj:13.02:Kč:1.0:kg
Pšeničná mouka hladká:2008:Jihočeský kraj:13.0:Kč:1.0:kg
Pšeničná mouka hladká:2008:Plzeňský kraj:12.53:Kč:1.0:kg
Pšeničná mouka hladká:2008:Karlovarský kraj:13.47:Kč:1.0:kg
Pšeničná mouka hladká:2008:Ústecký kraj:12.19:Kč:1.0:kg
Pšeničná mouka hladká:2008:Liberecký kraj:12.36:Kč:1.0:kg
Pšeničná mouka hladká:2008:Královéhradecký kraj:13.4:Kč:1.0:kg
Pšeničná mouka hladká:2008:Pardubický kraj:13.16:Kč:1.0:kg
Pšeničná mouka hladká:2008:Kraj Vysočina:13.68:Kč:1.0:kg
Pšeničná mouka hladká:2008:Jihomoravský kraj:13.19:Kč:1.0:kg
Pšeničná mouka hladká:2008:Olomoucký kraj:12.89:Kč:1.0:kg
Pšeničná mouka hladká:2008:Zlínský kraj:13.31:Kč:1.0:kg
Pšeničná mouka hladká:2008:Moravskoslezský kraj:12.44:Kč:1.0:kg
Pšeničná mouka hladká:2009:Hlavní město Praha:10.09:Kč:1.0:kg
Pšeničná mouka hladká:2009:Středočeský kraj:10.18:Kč:1.0:kg
Pšeničná mouka hladká:2009:Jihočeský kraj:10.37:Kč:1.0:kg
Pšeničná mouka hladká:2009:Plzeňský kraj:9.58:Kč:1.0:kg
Pšeničná mouka hladká:2009:Karlovarský kraj:10.58:Kč:1.0:kg
Pšeničná mouka hladká:2009:Ústecký kraj:8.85:Kč:1.0:kg
Pšeničná mouka hladká:2009:Liberecký kraj:9.71:Kč:1.0:kg
Pšeničná mouka hladká:2009:Královéhradecký kraj:10.31:Kč:1.0:kg
Pšeničná mouka hladká:2009:Pardubický kraj:9.95:Kč:1.0:kg
Pšeničná mouka hladká:2009:Kraj Vysočina:10.83:Kč:1.0:kg
Pšeničná mouka hladká:2009:Jihomoravský kraj:10.03:Kč:1.0:kg
Pšeničná mouka hladká:2009:Olomoucký kraj:9.28:Kč:1.0:kg
Pšeničná mouka hladká:2009:Zlínský kraj:10.4:Kč:1.0:kg
Pšeničná mouka hladká:2009:Moravskoslezský kraj:9.43:Kč:1.0:kg
Pšeničná mouka hladká:2010:Hlavní město Praha:8.76:Kč:1.0:kg
Pšeničná mouka hladká:2010:Středočeský kraj:8.8:Kč:1.0:kg
Pšeničná mouka hladká:2010:Jihočeský kraj:8.96:Kč:1.0:kg
Pšeničná mouka hladká:2010:Plzeňský kraj:8.34:Kč:1.0:kg
Pšeničná mouka hladká:2010:Karlovarský kraj:9.34:Kč:1.0:kg
Pšeničná mouka hladká:2010:Ústecký kraj:7.84:Kč:1.0:kg
Pšeničná mouka hladká:2010:Liberecký kraj:8.53:Kč:1.0:kg
Pšeničná mouka hladká:2010:Královéhradecký kraj:9.23:Kč:1.0:kg
